delivery_id,customer_id,deliveryman_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_deliveryman_arrived_at_pickup,when_the_deliveryman_left_pickup,when_the_deliveryman_arrived_at_dropoff
1341322,228602,154749,car,The Meatball Shop,Italian,Daily Roast Veggies,1,Green Market,0:04:41,40.71811007,-73.95754527,40.721599,-73.942444,0:14:37,0:12:14,0:34:06,0:42:33
1363091,106481,108647,bicycle,Pio Pio,South American,Tacu Tacu,1,De Fondo,0:02:44,40.76040697,-73.99489403,40.7467644,-73.9903014,0:25:06,0:31:18,0:52:08,0:08:30
1415692,158346,7833,bicycle,Taboonette,,,,,0:07:11,40.734865,-73.992666,40.72881406,-73.98496055,0:44:51,0:01:17,0:10:03,0:17:36
1410237,5693,84093,bicycle,The Meatball Shop,Italian,Spicy Pork,1,Naked Balls,0:03:47,40.74596311,-74.00169729,40.7457519,-74.0085954,0:14:37,0:35:54,0:41:44,0:49:15
1473226,41968,157596,bicycle,Shake Shack,Burger,Shake,1,Shakes,,40.71527933,-74.01486039,40.7051789,-74.0080186,0:36:32,0:38:47,0:52:07,0:05:51
1348663,262058,139345,bicycle,Dinosaur Bar-B-Que,BBQ,Fried Green Tomatoes Original,1,Small & Shared Plates,0:04:36,40.8180821,-73.9609373,40.7794455,-73.9594879,0:35:54,0:42:58,0:07:13,0:32:15
1414935,58871,165585,bicycle,Shake Shack,Burger,Natural History Crunch-stellation,1,Concretes,,40.78082577,-73.97648335,40.7748749,-73.9840642,0:30:29,0:30:23,0:54:13,0:03:22
1272701,81085,112646,bicycle,Mighty Quinn's BBQ,BBQ,Housemade Iced Tea,1,Beverages,,40.72751895,-73.9886713,40.723962,-73.993393,0:12:24,0:17:23,0:27:42,0:34:27
1274637,276883,139760,car,Blue Ribbon Sushi Izakaya,Japanese,Ebi Tempura,1,Maki,0:05:07,40.72197958,-73.98814821,40.72929674,-73.97924837,0:47:17,0:59:02,0:30:52,0:38:44
1285171,184020,74692,bicycle,Whole Foods Market,Grocery Store,,,,,40.76789,-73.9824,40.749185,-74.005023,0:38:26,0:43:59,0:59:20,0:06:17
1410684,72720,112990,bicycle,Coppelia,Caribbean,Pollo a la Plancha,1,Main Courses,0:02:33,40.73893882,-73.99997433,40.721786,-73.998121,0:08:41,0:28:50,0:35:08,0:46:32
1402622,283087,98751,bicycle,Momofuku Noodle Bar,,Pork Bun,1,Buns,,40.7291104,-73.98424546,40.719242,-73.99578,0:43:09,0:44:43,0:27:33,0:38:31
1475185,138966,172301,car,Lure Fishbar,Seafood,Miso Salmon Roll,1,Specialty Rolls,0:12:32,40.72463457,-73.99840236,40.7077634,-74.0138164,0:07:28,0:13:36,0:38:56,0:49:14
1356981,232035,145255,bicycle,Balade,Middle Eastern,Beirut Beats Zaatar,1,Manakeesh (Lebanese Pizza),0:03:25,40.73047435,-73.98335015,40.7487007,-73.9742425,0:39:30,0:40:56,0:11:16,0:23:54
1360232,57943,144068,bicycle,Shake Shack,Burger,ShackBurger,2,Burgers,,40.77912607,-73.95490489,40.77465,-73.945621,0:14:40,0:22:05,0:33:25,0:45:53
1289729,52832,32580,bicycle,Donburi-ya,Japanese,Moro Ume Mayo-Q,1,Appetizers,0:07:49,40.75446491,-73.9731457,40.778028,-73.953851,0:46:31,0:54:02,0:46:36,0:57:50
1434091,87603,59348,walker,Parm,Italian,House Roasted Turkey,1,Platters,0:07:35,40.72301983,-73.995854,40.7204777,-74.0022118,0:11:54,0:09:16,0:38:36,0:43:05
1360350,351799,43955,bicycle,Republic,,Spicy Beef,1,Broth Noodles,0:01:40,40.73682776,-73.99064541,40.7101846,-74.0176786,0:44:06,0:01:22,0:08:42,0:25:04
1272849,70832,149651,bicycle,The Prime Grill,,,,,0:13:31,40.7613,-73.97307,40.7644385,-73.9581596,0:40:20,0:01:34,0:19:08,0:33:00
1275648,52327,91932,bicycle,Sushi of Gari,Sushi,Tofu,1,Salad,0:07:48,40.77156871,-73.95278683,40.7244233,-73.9853052,0:49:34,0:02:41,0:18:01,0:44:07
1332960,241080,104954,bicycle,TAO,Japanese,Crispy Orange Chicken,1,From the Sky,0:04:45,40.76285776,-73.971619,40.7415143,-73.9803769,0:28:01,0:28:19,0:47:56,0:04:44
1367851,93660,23359,bicycle,Whole Foods Market,Grocery Store,Grk Frz Yog Straw Shortcake,1,Ice Cream & Novelties,,40.73485229,-73.99108529,40.735979,-74.003297,0:55:48,0:04:11,0:36:21,0:41:14
1440067,129048,145502,car,Momofuku Milk Bar,Dessert,Confetti Cookie,2,Cookies,,40.7871496,-73.97172231,40.7841212,-73.98102978,0:27:58,0:32:39,0:43:18,0:56:12
1355623,140793,99219,bicycle,Red Bamboo,Vegetarian,Dragonfly Dumplings,1,Appetizers,0:07:56,40.731383,-74.000286,40.7180192,-74.0069736,0:01:37,0:06:43,0:22:33,0:34:24
1460034,372722,175740,bicycle,Shake Shack,Burger,Hamburger,1,Burgers,,40.78082577,-73.97648335,40.7761347,-73.9827652,0:33:23,0:40:07,0:03:57,0:18:17
1333543,138024,81285,bicycle,Cho Dang Gol,Korean,Dduk Kalbi Meal,1,Jung Sik,0:25:33,40.75024,-73.986505,40.7563749,-73.994512,0:23:03,0:40:41,0:18:31,0:29:12
1387522,66373,66416,bicycle,Juice Press,Juice Bar,Mother Earth,1,Cold Pressed Juices,,40.72333972,-73.99457216,40.72206901,-73.99674398,0:09:01,0:13:11,0:19:31,0:22:02
1472619,91817,66416,bicycle,Starbucks,Coffee,,,,,40.76093,-73.97967,40.74012541,-73.99061104,0:20:44,,,0:35:30
1491144,54851,104533,bicycle,RedFarm Hudson,Chinese,‘Pac Man’ Shrimp Dumplings (4),1,Dim Sum,0:04:55,40.73421385,-74.00620203,40.7447609,-74.00363,0:32:24,0:34:34,0:57:59,0:05:58
1320288,115610,52826,bicycle,Sant Ambroeus,Italian,,,,0:05:21,40.73548668,-74.0033213,40.72357217,-74.01085812,0:18:00,0:21:33,0:35:53,0:49:56
1488426,177250,116881,bicycle,RedFarm Hudson,Chinese,Steamed Lobster Dumplings (4),1,Dim Sum,0:07:48,40.73421385,-74.00620203,40.7376678,-74.0052761,0:21:15,0:21:11,0:48:00,0:53:41
1301872,88078,137090,bicycle,RedFarm Hudson,Chinese,Steamed Lobster Dumplings (4),1,Dim Sum,0:19:43,40.73421385,-74.00620203,40.7476322,-74.0062985,0:45:21,0:51:00,0:24:52,0:34:04
1382971,241719,104533,bicycle,Momofuku Milk Bar,Dessert,Crack Pie Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.7069298,-74.0086171,0:54:47,0:07:19,0:21:41,0:40:53
1371146,78879,104533,bicycle,Blue Ribbon Fried Chicken,American,Kerry's Classic,1,Sandwiches,,40.72434,-73.99096,40.72215591,-73.98803386,0:11:51,0:20:57,0:31:36,0:35:18
1274920,353898,118095,bicycle,Whole Foods Market,Grocery Store,Pinot Noir California,1,Wine,,40.71564047,-74.01235355,40.70803,-74.014869,0:24:59,0:11:52,0:05:16,0:14:20
1444597,91817,171554,bicycle,Starbucks,Coffee,,,,,40.76093,-73.97967,40.74012541,-73.99061104,0:50:50,0:56:33,0:13:23,0:15:40
1355978,80460,99219,bicycle,Rubirosa,Italian,Small Vodka,1,Pizza,0:06:12,40.72274859,-73.99606192,40.7233295,-73.9915018,0:13:10,0:15:13,0:40:33,0:45:55
1472258,399121,172130,walker,Joe's Pizza,Pizza,Fresh Mozzarella Pie,1,Full Size,,40.73340228,-73.98751098,40.74578942,-73.99150658,0:51:48,0:57:09,0:28:59,0:39:36
1380942,106352,136851,bicycle,Whole Foods Market,Grocery Store,,,,,40.71564047,-74.01235355,40.7221905,-74.0033168,0:48:16,0:59:17,0:27:39,0:02:33
1343403,208186,104533,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Negi Hama,1,Maki,0:06:51,40.72197958,-73.98814821,40.71906001,-73.94875182,0:29:21,0:52:50,0:01:34,0:21:40
1435951,103306,123844,bicycle,No. 7 Sub | Ace Hotel,,Tuna Toastie!,1,Sandwiches,0:04:22,40.74576898,-73.98886704,40.7536411,-73.9866522,0:18:21,0:33:57,0:44:25,0:02:02
1291099,316402,69889,bicycle,The Meatball Shop,American,Classic Beef Smash,1,Smash,0:05:30,40.73613088,-74.0006483,40.7309732,-74.0058531,0:00:15,0:05:49,0:19:09,0:26:44
1356385,331143,22502,bicycle,Basta Pasta,Italian,,,,0:03:39,40.73880228,-73.99418533,40.732486,-73.996585,0:31:27,,,0:05:45
1373274,121706,90681,bicycle,McDonald's,Fast Food,McCafe Chocolate Shake,3,Beverages,,40.7567987,-73.98789883,40.756804,-73.9981532,0:00:44,0:02:20,0:13:40,0:22:27
1473168,59765,132547,bicycle,Brooklyn Roasting Company,Coffee,,,,,40.70411988,-73.98666161,40.7040072,-73.986759,0:21:34,,,0:29:39
1319359,83095,119813,bicycle,Hu Kitchen,Gluten-Free,Almond Banana,1,Smoothies,,40.73567676,-73.99382953,40.728606,-73.995143,0:49:54,0:50:38,0:01:28,0:09:25
1470404,125123,104533,bicycle,Sushi Samba,Sushi,Steamed Japanese Rice,1,Sides,0:02:37,40.73266642,-74.00329261,40.7467644,-73.9903014,0:42:38,0:16:00,0:34:53,0:48:26
1340292,91005,105468,bicycle,Han Dynasty,Chinese,Dry Pepper Chicken Wings,1,Hot Appetizers,0:04:05,40.732213,-73.988072,40.7169807,-74.0045426,0:20:54,0:44:07,0:54:58,0:06:58
1469200,377006,177847,bicycle,Sottocasa Pizzeria,Pizza,Marinara,1,Pizza Rosse (Red Pizzas),0:03:50,40.68853911,-73.98891129,40.678161,-73.995037,0:18:25,0:35:43,0:44:33,0:53:07
1281242,46811,142394,bicycle,Buttercup Bake Shop,Bakery,,,,,40.75583515,-73.96780795,40.76534,-73.9671058,0:12:30,0:21:12,0:35:32,0:43:32
1380031,118517,116438,bicycle,Duane Reade duplicate,,,,,,40.74906322,-73.98752246,40.74680675,-73.9854346,0:50:36,0:50:07,0:12:57,0:21:43
1312490,97664,9476,bicycle,Lam Zhou Handmade Noodle,,,,,,40.71400494,-73.99123556,40.719144,-73.985581,0:27:17,0:57:49,0:10:39,0:19:33
1382945,33573,157086,car,Shake Shack,Burger,Shake,1,Shakes,,40.71527933,-74.01486039,40.732674,-73.993093,0:51:47,0:58:50,0:24:42,0:43:56
1368330,104555,151467,bicycle,Sushi of Gari,Sushi,Spicy Shrimp Tempura,1,Maki Sushi Cut-Up Roll,0:07:16,40.77156871,-73.95278683,40.78654189,-73.95200961,0:41:02,0:05:21,0:12:41,0:27:04
1293239,101202,139613,car,Burger Joint,Burger,Hamburger,1,Menu,0:06:09,40.76407583,-73.97863253,40.77612675,-73.97609461,0:05:32,0:22:42,0:39:02,0:51:28
1299421,349676,54954,bicycle,Sarabeth's,American,Salmon Eggs Benedict,1,Extraordinary Eggs & Omelettes,0:09:35,40.74257883,-73.98433728,40.77451239,-73.9456714,0:09:45,0:24:38,0:50:59,0:16:01
1285013,240982,23359,bicycle,Rubirosa,Italian,Large Sausage & Broccoli Rabe,1,Pizza,0:06:48,40.72274859,-73.99606192,40.7233637,-74.0053763,0:08:32,0:06:22,0:07:44,0:19:48
1440153,80683,93783,bicycle,Blue Ribbon Sushi,Japanese,Dragon,1,Maki (Special Rolls),0:45:53,40.72610966,-74.00249186,40.722375,-73.998853,0:34:34,0:23:20,0:00:40,0:06:49
1315199,154301,124602,car,RedFarm Broadway,Chinese,Shrimp & Mango Fried Wontons (4),1,Lunch Dim Sum,,40.7821167,-73.9807391,40.776648,-73.978509,0:14:48,0:15:16,0:58:39,0:06:36
1303146,363691,120531,car,RedFarm Broadway,Chinese,RedFarm Chicken Salad,1,Starters & Salads,0:04:35,40.7821167,-73.9807391,40.7319594,-73.9962275,0:00:38,0:20:06,0:29:10,0:56:19
1348946,125834,39202,bicycle,The Meatball Shop,Italian,Vegetable Smash,1,Smash,0:12:06,40.74596311,-74.00169729,40.74657205,-73.97234411,0:59:08,0:09:30,0:23:50,0:40:48
1347792,55478,40526,bicycle,Juice Generation,Juice Bar,Coco Acai Bowl,1,Acai Bowls,,40.732164,-74.001621,40.732552,-73.996537,0:59:55,0:03:12,0:14:32,0:22:06
1309029,365225,86938,car,Luke's Lobster,Seafood,Blueberry Crumble Bar,1,Extras,0:04:53,40.77483281,-73.9544744,40.7798,-73.957061,0:06:30,0:08:09,0:16:49,0:24:53
1449910,396921,149651,bicycle,The Halal Guys,Food Truck,,,,,40.76168615,-73.97900984,40.756804,-73.9981532,0:48:50,0:51:31,0:10:49,0:27:02
1362561,41409,34667,bicycle,Antique Garage,,Shepherd Salad,1,Salads,0:03:53,40.72141459,-74.00124968,40.7217556,-74.0040349,0:15:52,0:28:41,0:44:31,0:48:55
1283820,301032,116326,car,Frank Restaurant,Italian,Chicken Alla Parmigiana,1,Entrees,,40.72696043,-73.98906051,40.71431189,-74.00768708,0:13:37,0:11:01,0:40:21,0:59:25
1324575,52832,69993,bicycle,Han Dynasty,Chinese,Dumplings in Chili Oil,1,Hot Appetizers,0:03:12,40.732213,-73.988072,40.776967,-73.956245,0:11:43,0:20:29,0:29:18,0:49:20
1430904,391543,164846,bicycle,Momofuku Ssäm Bar,,,,,,40.73171833,-73.98555397,40.74012562,-74.00468661,0:21:58,0:26:15,0:51:15,0:56:11
1454286,92191,111793,car,Blue Ribbon Fried Chicken,American,Fries,1,Sides,,40.72434,-73.99096,40.72539821,-73.99452391,0:59:17,0:04:19,0:14:40,0:19:15
1299168,270525,60761,bicycle,The Smile,American,Latte,2,Coffee & Drinks,0:02:13,40.72641318,-73.99382114,40.7260641,-73.9897793,0:15:03,0:15:29,0:33:16,0:39:50
1356812,97079,8625,bicycle,Benihana,Japanese,Hibachi Chicken Rice,1,Side Orders,0:03:59,40.76316588,-73.97701978,40.76460273,-73.98010481,0:21:25,0:37:29,0:00:20,0:05:53
1280525,357455,28765,bicycle,Postmates General Store (deprecated),Convenience Store,NyQuil Cold & Flu LiquiCaps (24 ct.),1,Cold & Cough,,40.71463831,-74.00833613,40.742936,-73.9992199,0:57:58,,,0:22:34
1382922,68660,119255,walker,Han Dynasty,Chinese,Wonton in Chicken Broth,1,Soups,0:02:23,40.732213,-73.988072,40.7230469,-73.9821922,0:50:30,0:22:07,0:28:22,0:38:44
1463946,105323,38962,bicycle,Momofuku Milk Bar,Dessert,B'day Cake Truffles,1,Cake Truffles,,40.73179547,-73.98567259,40.736491,-73.980258,0:37:05,,,0:28:32
1404138,135970,44356,bicycle,Momoya,Sushi,Miso,1,Soup,0:06:26,40.78407726,-73.97762241,40.7606331,-73.9994245,0:00:08,1:00:00,0:19:19,0:36:10
1367199,47594,30905,car,California Pizza Kitchen,Pizza,Sesame Ginger Chicken Dumplings,1,Appetizers,0:10:30,40.74466624,-73.98334441,40.780774,-73.9542921,0:17:12,0:58:54,0:05:44,0:31:45
1320163,204102,19432,car,Rubirosa,Italian,Pasta e Fagioli Soup,1,Appetizers,0:04:42,40.72274859,-73.99606192,40.7217888,-74.0111321,0:03:36,0:05:19,0:22:09,0:38:35
1340268,301708,122837,bicycle,2nd Ave Deli,Deli,French Fries,1,Vegetables and Sides,0:06:18,40.74529931,-73.97913758,40.759628,-73.966793,0:16:59,0:36:02,0:42:52,0:53:48
1399330,329710,156008,bicycle,Shake Shack,Burger,Hamburger,1,Burgers,,40.77912607,-73.95490489,40.76693015,-73.96751348,0:48:43,0:01:29,0:21:54,0:33:50
1317520,127847,153795,bicycle,Juice Press,Juice Bar,For the Love of Kale,1,Raw Foods,,40.7767538,-73.97948194,40.777047,-73.987021,0:35:32,0:40:37,0:50:56,0:00:41
1314675,109096,137053,car,Bar Pitti,Italian,,,,0:12:36,40.72930764,-74.00246859,40.7300951,-73.986548,0:03:34,0:35:30,0:44:23,0:54:50
1348442,232359,44356,bicycle,The Meatball Shop,American,Simple Salad,1,Green Market,0:05:05,40.73613088,-74.0006483,40.7407722,-74.0010762,0:12:21,0:19:00,0:40:49,0:47:42
1293446,136416,124045,bicycle,Dean & DeLuca,,,,,,40.780266,-73.959323,40.8006404,-73.9661635,0:36:03,0:59:33,0:13:23,0:30:27
1490084,252664,151073,bicycle,Ngam,Thai,,,,0:08:27,40.7323939,-73.9878381,40.73903,-73.9822085,0:53:54,0:04:28,0:20:48,0:33:25
1317449,366560,158791,car,"Doughnut Plant LES, Inc.",Donut,Triple Chocolate,2,Cake Dougnhuts,,40.71624093,-73.98868203,40.756661,-73.9858235,0:45:32,0:49:40,0:59:00,0:37:33
1445921,52917,99499,bicycle,Gregory's Coffee,Coffee,,,,0:06:18,40.747855,-73.9891753,40.742561,-73.992267,0:17:37,0:33:41,0:43:32,0:52:43
1376484,73077,138057,car,Doughnut Plant Chelsea,Donut,Wild Blueberry,1,Cake Dougnhuts,,40.74456392,-73.99663005,40.78614397,-73.97722715,0:11:57,0:14:52,0:39:12,0:57:15
1382391,121103,119255,walker,"Doughnut Plant LES, Inc.",Donut,Carrot Cake,1,Cake Dougnhuts,,40.71624093,-73.98868203,40.720496,-73.982692,0:01:03,0:12:03,0:21:51,0:30:42
1314337,148327,128139,car,Shake Shack,Burger,Fries,1,Fries,,40.69214641,-73.98886538,40.70197191,-73.98703636,0:58:36,0:02:36,0:20:55,0:33:41
1400408,97079,23359,bicycle,Benihana,Japanese,Spicy Hibachi Chicken,1,Lunch Entrees,0:13:44,40.76316588,-73.97701978,40.76460273,-73.98010481,0:28:20,0:52:39,0:35:46,0:41:00
1352509,83287,104533,bicycle,McDonald's,Fast Food,,,,,40.74299769,-73.9839077,40.74230823,-73.98204063,0:29:35,,,0:07:13
1461036,302923,171319,bicycle,Shake Shack,Burger,Fifty / Fifty,1,Drinks,,40.75845677,-73.98914047,40.74851403,-73.98936959,0:52:22,0:55:59,0:23:29,0:33:39
1316887,112380,93783,bicycle,Artichoke Basille's Pizza & Brewery,Pizza,Artichoke Slice,1,Pizza Slices,0:02:10,40.72988293,-74.00054383,40.74577042,-73.99166861,0:37:31,0:35:14,0:07:04,0:18:38
1428913,250494,106964,bicycle,Crif Dogs,,Chihuahua,2,Crif Dogs,0:04:23,40.72704085,-73.98383596,40.72388461,-73.99931685,0:52:02,0:02:08,0:11:36,0:24:05
1281302,93970,123844,bicycle,Community Food & Juice,,,,,,40.80583493,-73.96573305,40.7679042,-73.9660412,0:18:34,0:37:48,0:57:04,0:22:43
1362559,115238,30905,car,Nobu Next Door,Sushi,California Roll,1,Dinner Sushi Rolls,0:05:50,40.71938641,-74.0086925,40.7355881,-74.0035423,0:14:27,0:31:46,0:52:36,0:59:02
1309453,111411,46764,bicycle,Blue Ribbon Sushi,Japanese,Wakame,1,Salads,0:06:19,40.72610966,-74.00249186,40.7460903,-73.9789781,0:13:20,0:30:33,0:09:26,0:27:59
1419260,369809,56776,bicycle,McDonald's,Fast Food,World Famous Fries,1,Snacks & Sides,,40.794316,-73.972329,40.7765968,-73.9763193,0:05:02,,,0:55:25
1322016,333127,142140,car,Empanada Mama (closed),Mexican,Broccoli and Cheese,1,Corn Flour,0:03:37,40.764217,-73.988321,40.74794536,-73.97885433,0:20:00,0:27:07,0:35:08,0:51:47
1305290,99288,62860,bicycle,The Meatball Shop,American,Steamed Spinach,1,Green Market,,40.73613088,-74.0006483,40.73746739,-73.99962801,0:44:04,0:46:09,0:13:21,0:16:26
1445286,246977,71148,bicycle,Luke's Lobster,Seafood,Crab Roll,1,Rolls,0:05:52,40.726823,-73.98547098,40.7324282,-74.0080594,0:07:22,0:12:47,0:26:39,0:51:57
1467369,342126,171206,van,Stix Mediterranean Grill,Mediterranean,Chef's Special STIX,1,STIX,0:10:57,40.74001334,-73.98570318,40.7183876,-74.0044087,0:55:12,0:10:14,0:25:38,0:39:35
1275043,105138,46764,bicycle,Han Dynasty,Chinese,Mixed Vegetable Tofu Soup,1,Soups,0:04:52,40.732213,-73.988072,40.727405,-73.991802,0:38:03,0:58:59,0:20:49,0:27:26
1391784,94152,154545,bicycle,RedFarm Broadway,Chinese,Pan-Fried Pork Buns (4),1,Dim Sum,0:04:36,40.7821167,-73.9807391,40.7619501,-73.9583408,0:45:46,0:13:45,0:25:10,0:44:31
1333504,250195,138061,car,Shake Shack,Burger,ShackBurger,1,Burgers,,40.77912607,-73.95490489,40.7629961,-73.9618715,0:19:55,0:23:05,0:41:43,0:51:26
1474514,390232,103194,bicycle,Friend of a Farmer,American,Maple Glazed Carrots,1,Market Sides (dinner),0:30:54,40.73679404,-73.98679975,40.7643746,-73.9704439,0:00:50,0:00:10,0:28:51,0:47:38
1295233,351561,139558,bicycle,Mighty Quinn's BBQ,BBQ,Pulled Pork,1,Meats,,40.72751895,-73.9886713,40.77433,-73.947928,0:14:48,0:14:18,0:42:08,0:02:29
1437791,242103,67430,bicycle,Free Frozen Yogurt On-Demand,Promo,1 Frozen Yogurt,2,Free Frozen Yogurt,,40.7321383,-73.9814304,40.7958785,-73.9740973,0:43:05,,,0:40:24
1281246,54365,108647,bicycle,Shake Shack,Burger,Fries,2,Fries,,40.77912607,-73.95490489,40.77003233,-73.96698007,0:12:26,0:09:55,0:29:18,0:37:42
1410753,83287,54954,bicycle,Five Guys Burgers and Fries,Burger,Large Fries,1,Fries,,40.73236829,-74.00374889,40.7226793,-73.9949382,0:14:45,0:18:42,0:37:16,0:45:42
1437438,66947,140794,walker,Juice Press,Juice Bar,Vegan Creamy Cauliflower,1,Organic Gluten-Free Soups,,40.76344628,-73.96523085,40.747787,-73.977156,0:08:39,0:16:49,0:34:11,0:42:08
1467707,397612,113822,bicycle,Momofuku Noodle Bar,,Momofuku Ramen,1,Bowls,,40.7291104,-73.98424546,40.7180377,-73.990124,0:18:52,0:21:39,0:39:29,0:53:11
1332905,81426,161440,car,Mira Sushi,Sushi,Chicken Teriyaki,1,Yakitori Skewers,0:02:10,40.74185154,-73.99241567,40.747259,-74.00386,0:18:51,0:36:47,0:51:06,0:01:03
1419735,256697,128256,bicycle,The Container Store,,,,,,40.761552,-73.968318,40.764819,-73.9749439,0:32:34,0:50:37,0:11:56,0:30:46
1392227,311906,154377,car,Brother Jimmy's BBQ,BBQ,Southern Style Ribs,1,BBQ Platters,0:09:30,40.74448892,-73.98093396,40.848324,-73.940635,0:18:18,0:30:45,0:06:04,0:35:21
1274612,39976,20962,walker,Teavana,,,,,,40.78511368,-73.97904575,40.7671653,-73.9683133,0:41:39,,,0:53:42
1432311,67937,163850,bicycle,Shake Shack,Burger,Fries,1,Fries,,40.71527933,-74.01486039,40.744681,-73.991006,0:16:05,0:33:39,0:49:29,0:14:20
1341269,115519,137090,bicycle,Blue Ribbon Fried Chicken,American,Drumstick,5,By the Piece,,40.72434,-73.99096,40.7625368,-73.9653166,0:11:05,0:20:35,0:41:55,0:02:53
1334044,95644,152114,bicycle,Golden Rule Wine & Liquor Store,,,,,,40.73137271,-74.00658846,40.730669,-74.006186,0:06:15,,,0:30:52
1393858,97991,137297,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Miso,1,Osuimono (Soups),0:06:32,40.76765291,-73.98292546,40.74882755,-73.99013895,0:17:57,0:21:01,0:33:21,0:01:36
1391351,41205,161485,bicycle,Shake Shack,Burger,ShackBurger,1,Burgers,,40.77912607,-73.95490489,40.786233,-73.9422723,0:09:48,0:09:23,0:33:43,0:49:34
1325497,345727,128139,car,"Doughnut Plant LES, Inc.",Donut,Vanilla Bean & Jam,1,Filled Square Dougnuts,,40.71624093,-73.98868203,40.68989294,-73.99482358,0:47:54,0:56:35,0:05:54,0:22:10
1386619,62667,154545,bicycle,Lucky's Famous Burgers,Burger,Chicken Fingers,1,Lucky's Fries & Sides,0:07:26,40.74513125,-73.99815655,40.7640214,-73.9621214,0:53:21,0:59:38,0:09:58,0:10:28
1293293,128929,146356,car,Parm,Italian,Chicken Parm,1,Sandwiches,0:15:14,40.72301983,-73.995854,40.73703103,-74.00849346,0:15:19,0:50:07,0:58:46,0:19:32
1470245,70001,39733,bicycle,Han Dynasty,Chinese,Vegetable Spring Rolls,1,Kids/Baby Adults,0:04:27,40.732213,-73.988072,40.7168039,-74.0124024,0:20:34,0:32:14,0:54:34,0:09:54
1454869,298824,104533,bicycle,Katz's Delicatessen,,Round Knishes,1,Starters & Sides,,40.72230707,-73.98735166,40.727405,-73.991802,0:53:26,,,0:12:54
1323723,65693,155234,bicycle,Mega Wine & Spirits,,,,,,40.79764211,-73.96973644,40.78668444,-73.9762064,0:33:30,0:46:08,0:52:58,0:01:37
1319588,368475,122309,bicycle,Sushi Seki Chelsea,Sushi,,,,,40.74437,-73.99628,40.74679963,-73.99687467,0:37:32,0:48:35,0:55:55,0:00:48
1449471,164016,23359,bicycle,Blue Ribbon Fried Chicken,American,Griddled Corn & Bacon,1,Sides,,40.72434,-73.99096,40.732486,-73.996585,0:08:56,0:12:33,0:29:52,0:38:53
1473113,41136,9476,bicycle,Hale & Hearty,Salad,,,,,40.7099371,-74.00713166,40.721636,-73.997922,0:09:07,0:11:29,0:38:48,0:41:50
1382971,241719,104533,bicycle,Momofuku Milk Bar,Dessert,6 Cookies,1,Cookies,,40.73179547,-73.98567259,40.7069298,-74.0086171,0:54:47,0:07:19,0:21:41,0:40:53
1432872,154013,153943,bicycle,Duane Reade,Drug Store,,,,,40.75418129,-73.98693708,40.77461949,-73.99083703,0:09:13,0:15:53,0:43:41,0:16:41
1356913,78646,99219,bicycle,Sant Ambroeus,Italian,,,,0:03:11,40.723576,-73.996316,40.72095468,-74.00488688,0:31:56,,,0:07:34
1394012,346830,138061,car,Postmates Liquor Store,Shop,Domaine Eden Cabernet,1,Cabernet Sauvignon,,40.779598,-73.947388,40.765337,-73.9619495,0:34:08,0:40:08,0:51:03,0:07:13
1415216,106940,118707,car,Sushi of Gari 46,Sushi,Fresh Vegetable Salad,1,Salads,0:07:14,40.76065444,-73.98958275,40.7436173,-74.0064004,0:33:55,0:48:19,0:08:10,0:21:52
1475289,360844,138061,car,RedFarm Broadway,Chinese,Soft & Crunchy Vegetable Fried Rice,1,Rice & Noodles,0:03:47,40.7821167,-73.9807391,40.775166,-73.9901624,0:24:31,0:40:53,0:56:10,0:09:28
1396649,72356,132725,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.77774513,-73.95461703,40.7747919,-73.9627909,0:32:42,0:32:14,0:46:30,0:53:58
1275452,76942,86938,car,California Pizza Kitchen,Pizza,Chicken Tequila Fettuccine,1,Pastas,0:06:47,40.74466624,-73.98334441,40.7520764,-74.0010156,0:27:43,0:52:52,0:07:44,0:22:04
1362144,60052,123581,bicycle,Sushi by Gari (archived),,Fresh Vegetables,2,Salad,0:10:22,40.771393,-73.952761,40.759071,-73.975954,0:06:12,0:20:26,0:34:46,0:53:59
1342171,349150,146883,bicycle,Pete's Tavern,Steak,,,,0:05:30,40.73641851,-73.98687969,40.744737,-73.988034,0:35:06,0:54:39,0:01:51,0:12:32
1488066,180821,65763,bicycle,Hale & Hearty,Salad,Chicken Vegetable,1,Daily Soups,,40.73782767,-73.99236202,40.7236764,-74.0107235,0:41:19,0:45:22,0:58:47,0:18:38
1339503,105110,151467,bicycle,16 Handles - UES 2nd Ave,Ice Cream,Birthday Cake,1,Low Fat,,40.774953,-73.953899,40.7827442,-73.9572152,0:36:33,0:46:17,0:03:07,0:17:45
1325353,370017,142394,bicycle,RedFarm Broadway,Chinese,Katz’s Pastrami Egg Roll,1,Starters & Salads,0:03:34,40.7821167,-73.9807391,40.779632,-73.952842,0:31:40,0:47:13,0:55:49,0:19:10
1307199,44005,91807,walker,Gingersnap's Organic,Vegan,,,,,40.734779,-73.999321,40.758462,-73.972211,0:06:39,,,0:14:58
